campaign_name,campaign_id,impressions,clicks,spend,date_start,date_stop,age,gender,spend_eur
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,1313,51,20.55,2023-07-27,2025-03-18,65+,female,19.728
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,156,5,1.21,2023-07-27,2025-03-18,65+,male,1.1616
12 MARCH - 2-Way Woven Leather Tote Bag - 1.59 - SINGLE PRODUCT,120217981501510719,11,0,0.04,2023-07-27,2025-03-18,65+,unknown,0.0384
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,51,2,0.61,2023-07-27,2025-03-18,18-24,female,0.5856
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,10,0,0.25,2023-07-27,2025-03-18,18-24,male,0.24
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,2,0,0.01,2023-07-27,2025-03-18,18-24,unknown,0.0096
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,357,4,2.72,2023-07-27,2025-03-18,25-34,female,2.6112
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,28,1,0.25,2023-07-27,2025-03-18,25-34,male,0.24
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,5,0,0.04,2023-07-27,2025-03-18,25-34,unknown,0.0384
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,587,6,6.09,2023-07-27,2025-03-18,35-44,female,5.8464
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,29,0,0.26,2023-07-27,2025-03-18,35-44,male,0.2496
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,13,0,0.13,2023-07-27,2025-03-18,35-44,unknown,0.1248
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,802,37,10.37,2023-07-27,2025-03-18,45-54,female,9.9552
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,63,2,0.41,2023-07-27,2025-03-18,45-54,male,0.39359999999999995
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,14,1,0.42,2023-07-27,2025-03-18,45-54,unknown,0.40319999999999995
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,1021,47,10.28,2023-07-27,2025-03-18,55-64,female,9.868799999999998
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,76,8,0.67,2023-07-27,2025-03-18,55-64,male,0.6432
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,2,0,0.02,2023-07-27,2025-03-18,55-64,unknown,0.0192
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,494,39,5.84,2023-07-27,2025-03-18,65+,female,5.6064
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,76,7,0.33,2023-07-27,2025-03-18,65+,male,0.3168
12 MARCH - Elegant Ruffled Long Dress - 1.58 - SINGLE PRODUCT,120217981671020719,3,0,0.02,2023-07-27,2025-03-18,65+,unknown,0.0192
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,11,0,0.1,2023-07-27,2025-03-18,18-24,female,0.096
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,3,0,0.06,2023-07-27,2025-03-18,18-24,male,0.0576
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,6,1,0.06,2023-07-27,2025-03-18,18-24,unknown,0.0576
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,43,0,0.61,2023-07-27,2025-03-18,25-34,female,0.5856
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,9,0,0.15,2023-07-27,2025-03-18,25-34,male,0.144
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,57,3,1.52,2023-07-27,2025-03-18,35-44,female,1.4592
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,7,0,0.28,2023-07-27,2025-03-18,35-44,male,0.26880000000000004
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,180,2,2.29,2023-07-27,2025-03-18,45-54,female,2.1984
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,13,1,0.1,2023-07-27,2025-03-18,45-54,male,0.096
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,3,0,0.02,2023-07-27,2025-03-18,45-54,unknown,0.0192
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,302,3,6.39,2023-07-27,2025-03-18,55-64,female,6.134399999999999
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,19,0,0.35,2023-07-27,2025-03-18,55-64,male,0.33599999999999997
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,2,0,0.03,2023-07-27,2025-03-18,55-64,unknown,0.0288
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,580,35,11.77,2023-07-27,2025-03-18,65+,female,11.299199999999999
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,58,2,0.47,2023-07-27,2025-03-18,65+,male,0.45119999999999993
12 MARCH - Classic Lace Blazer - 1.59 - SINGLE PRODUCT,120217982092700719,5,0,0.05,2023-07-27,2025-03-18,65+,unknown,0.048
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,66,0,0.22,2023-07-27,2025-03-18,18-24,female,0.2112
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,47,0,0.04,2023-07-27,2025-03-18,18-24,male,0.0384
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,4,0,0.01,2023-07-27,2025-03-18,18-24,unknown,0.0096
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,124,1,0.58,2023-07-27,2025-03-18,25-34,female,0.5568
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,75,0,0.83,2023-07-27,2025-03-18,25-34,male,0.7968
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,10,0,0.03,2023-07-27,2025-03-18,25-34,unknown,0.0288
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,165,0,1.1,2023-07-27,2025-03-18,35-44,female,1.056
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,78,0,0.27,2023-07-27,2025-03-18,35-44,male,0.2592
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,8,0,0.04,2023-07-27,2025-03-18,35-44,unknown,0.0384
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,468,3,3.22,2023-07-27,2025-03-18,45-54,female,3.0912
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,255,1,1.28,2023-07-27,2025-03-18,45-54,male,1.2288
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,8,0,0.01,2023-07-27,2025-03-18,45-54,unknown,0.0096
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,899,4,4.85,2023-07-27,2025-03-18,55-64,female,4.656
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,450,3,2.04,2023-07-27,2025-03-18,55-64,male,1.9584
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,14,0,0.12,2023-07-27,2025-03-18,55-64,unknown,0.1152
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,1023,10,4.98,2023-07-27,2025-03-18,65+,female,4.7808
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,797,5,3.46,2023-07-27,2025-03-18,65+,male,3.3215999999999997
12 MARCH - Orthopedic Shoes for Men - 1.46 - SINGLE PRODUCT,120217982282160719,19,0,0.24,2023-07-27,2025-03-18,65+,unknown,0.2304
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,21,0,0.16,2023-07-27,2025-03-18,18-24,female,0.1536
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,5,1,0.05,2023-07-27,2025-03-18,18-24,male,0.048
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,124,2,0.97,2023-07-27,2025-03-18,25-34,female,0.9311999999999999
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,7,0,0.06,2023-07-27,2025-03-18,25-34,male,0.0576
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,6,0,0,2023-07-27,2025-03-18,25-34,unknown,0.0
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,266,5,3.35,2023-07-27,2025-03-18,35-44,female,3.2159999999999997
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,16,2,0.71,2023-07-27,2025-03-18,35-44,male,0.6816
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,5,0,0.03,2023-07-27,2025-03-18,35-44,unknown,0.0288
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,310,10,4.35,2023-07-27,2025-03-18,45-54,female,4.175999999999999
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,23,0,0.2,2023-07-27,2025-03-18,45-54,male,0.192
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,6,0,0.06,2023-07-27,2025-03-18,45-54,unknown,0.0576
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,443,22,5.73,2023-07-27,2025-03-18,55-64,female,5.5008
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,45,3,0.51,2023-07-27,2025-03-18,55-64,male,0.4896
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,4,0,0.01,2023-07-27,2025-03-18,55-64,unknown,0.0096
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,345,21,5.35,2023-07-27,2025-03-18,65+,female,5.135999999999999
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,46,5,0.32,2023-07-27,2025-03-18,65+,male,0.3072
12 MARCH - Premium Elegant Wrap Dress - 1.36 - SINGLE PRODUCT - RELAUNCH,120218039259560719,1,0,0.01,2023-07-27,2025-03-18,65+,unknown,0.0096
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,1,0,0.01,2023-07-27,2025-03-18,18-24,female,0.0096
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,12,0,0.07,2023-07-27,2025-03-18,18-24,male,0.06720000000000001
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,26,0,0.2,2023-07-27,2025-03-18,25-34,female,0.192
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,72,2,0.74,2023-07-27,2025-03-18,25-34,male,0.7103999999999999
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,1,0,0,2023-07-27,2025-03-18,25-34,unknown,0.0
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,64,4,1.58,2023-07-27,2025-03-18,35-44,female,1.5168
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,92,0,2.35,2023-07-27,2025-03-18,35-44,male,2.256
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,1,0,0,2023-07-27,2025-03-18,35-44,unknown,0.0
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,109,1,1.6,2023-07-27,2025-03-18,45-54,female,1.536
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,146,10,2.57,2023-07-27,2025-03-18,45-54,male,2.4671999999999996
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,1,0,0,2023-07-27,2025-03-18,45-54,unknown,0.0
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,171,3,3.21,2023-07-27,2025-03-18,55-64,female,3.0816
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,131,2,1.94,2023-07-27,2025-03-18,55-64,male,1.8623999999999998
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,1,0,0.01,2023-07-27,2025-03-18,55-64,unknown,0.0096
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,179,7,4.62,2023-07-27,2025-03-18,65+,female,4.4352
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,178,9,5.61,2023-07-27,2025-03-18,65+,male,5.3856
13 MARCH - Lightweight Casual Pants - 1.46 - SINGLE PRODUCT,120218039860480719,3,0,0,2023-07-27,2025-03-18,65+,unknown,0.0
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,5,0,0.03,2023-07-27,2025-03-18,18-24,female,0.0288
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,36,0,0.27,2023-07-27,2025-03-18,18-24,male,0.2592
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,1,0,0.01,2023-07-27,2025-03-18,18-24,unknown,0.0096
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,46,0,0.33,2023-07-27,2025-03-18,25-34,female,0.3168
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,452,1,3.75,2023-07-27,2025-03-18,25-34,male,3.5999999999999996
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,1,0,0,2023-07-27,2025-03-18,25-34,unknown,0.0
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,85,2,1.2,2023-07-27,2025-03-18,35-44,female,1.152
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,723,15,8.79,2023-07-27,2025-03-18,35-44,male,8.4384
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,4,0,0.02,2023-07-27,2025-03-18,35-44,unknown,0.0192
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,46,2,1.31,2023-07-27,2025-03-18,45-54,female,1.2576
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,317,1,4.34,2023-07-27,2025-03-18,45-54,male,4.166399999999999
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,5,0,0.03,2023-07-27,2025-03-18,45-54,unknown,0.0288
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,22,0,0.19,2023-07-27,2025-03-18,55-64,female,0.1824
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,125,1,2.46,2023-07-27,2025-03-18,55-64,male,2.3615999999999997
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,1,0,0.02,2023-07-27,2025-03-18,55-64,unknown,0.0192
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,17,0,0.11,2023-07-27,2025-03-18,65+,female,0.1056
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,40,0,1.77,2023-07-27,2025-03-18,65+,male,1.6992
13 MARCH - Elegant Patterned Pants - 1.58 - SINGLE PRODUCT,120218040150120719,4,0,0.02,2023-07-27,2025-03-18,65+,unknown,0.0192
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,109,2,1.054049,2023-07-27,2025-03-18,18-24,female,1.01188704
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,43,4,0.240925,2023-07-27,2025-03-18,18-24,male,0.231288
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,6,0,0.060231,2023-07-27,2025-03-18,18-24,unknown,0.05782176
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,609,26,6.324294,2023-07-27,2025-03-18,25-34,female,6.07132224
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,97,5,0.813123,2023-07-27,2025-03-18,25-34,male,0.78059808
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,12,2,0.090347,2023-07-27,2025-03-18,25-34,unknown,0.08673312
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,1804,84,24.313396,2023-07-27,2025-03-18,35-44,female,23.34086016
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,127,11,1.204627,2023-07-27,2025-03-18,35-44,male,1.1564419199999998
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,30,2,0.341311,2023-07-27,2025-03-18,35-44,unknown,0.32765856
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,3299,208,45.665416,2023-07-27,2025-03-18,45-54,female,43.838799359999996
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,320,33,2.800759,2023-07-27,2025-03-18,45-54,male,2.68872864
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,31,1,0.35135,2023-07-27,2025-03-18,45-54,unknown,0.337296
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,5244,418,78.069892,2023-07-27,2025-03-18,55-64,female,74.94709632
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,403,36,3.603844,2023-07-27,2025-03-18,55-64,male,3.45969024
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,25,2,0.582237,2023-07-27,2025-03-18,55-64,unknown,0.55894752
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,4408,405,75.961795,2023-07-27,2025-03-18,65+,female,72.9233232
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,505,43,5.009242,2023-07-27,2025-03-18,65+,male,4.80887232
17 MARCH - C34 ADS Collection (March 06) - COLLECTION - RELAUNCH,120218040316770719,33,5,0.823162,2023-07-27,2025-03-18,65+,unknown,0.79023552
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,668,6,2.65,2023-07-27,2025-03-18,18-24,female,2.544
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,35,0,0.13,2023-07-27,2025-03-18,18-24,male,0.1248
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,8,0,0.01,2023-07-27,2025-03-18,18-24,unknown,0.0096
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,1405,20,10.74,2023-07-27,2025-03-18,25-34,female,10.3104
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,43,0,0.16,2023-07-27,2025-03-18,25-34,male,0.1536
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,17,1,0.1,2023-07-27,2025-03-18,25-34,unknown,0.096
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,1163,10,9.02,2023-07-27,2025-03-18,35-44,female,8.659199999999998
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,62,1,0.54,2023-07-27,2025-03-18,35-44,male,0.5184
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,18,0,0.13,2023-07-27,2025-03-18,35-44,unknown,0.1248
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,1520,22,13.36,2023-07-27,2025-03-18,45-54,female,12.8256
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,97,5,1.05,2023-07-27,2025-03-18,45-54,male,1.008
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,22,0,0.1,2023-07-27,2025-03-18,45-54,unknown,0.096
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,1215,19,12.26,2023-07-27,2025-03-18,55-64,female,11.769599999999999
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,53,0,0.58,2023-07-27,2025-03-18,55-64,male,0.5568
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,11,0,0.09,2023-07-27,2025-03-18,55-64,unknown,0.08639999999999999
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,362,10,2.63,2023-07-27,2025-03-18,65+,female,2.5248
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,21,0,0.16,2023-07-27,2025-03-18,65+,male,0.1536
13 MARCH - C35 ADS Collection (March 06) - COLLECTION,120218040476920719,6,0,0.05,2023-07-27,2025-03-18,65+,unknown,0.048
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,10,0,0.1,2023-07-27,2025-03-18,18-24,female,0.096
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,2,2,0.03,2023-07-27,2025-03-18,18-24,male,0.0288
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,58,2,0.28,2023-07-27,2025-03-18,25-34,female,0.26880000000000004
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,10,0,0.36,2023-07-27,2025-03-18,25-34,male,0.34559999999999996
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,1,0,0.01,2023-07-27,2025-03-18,25-34,unknown,0.0096
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,79,0,0.73,2023-07-27,2025-03-18,35-44,female,0.7008
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,19,1,0.28,2023-07-27,2025-03-18,35-44,male,0.26880000000000004
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,3,0,0.02,2023-07-27,2025-03-18,35-44,unknown,0.0192
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,225,8,3.46,2023-07-27,2025-03-18,45-54,female,3.3215999999999997
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,21,1,0.09,2023-07-27,2025-03-18,45-54,male,0.08639999999999999
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,1,0,0,2023-07-27,2025-03-18,45-54,unknown,0.0
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,511,16,7.42,2023-07-27,2025-03-18,55-64,female,7.1232
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,50,0,0.44,2023-07-27,2025-03-18,55-64,male,0.4224
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,5,0,0.29,2023-07-27,2025-03-18,55-64,unknown,0.2784
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,1247,40,16.07,2023-07-27,2025-03-18,65+,female,15.4272
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,154,5,1.27,2023-07-27,2025-03-18,65+,male,1.2192
13 MARCH - Elegant Blazer with Pattern - 1.61 - SINGLE PRODUCT,120218040837340719,7,0,0.08,2023-07-27,2025-03-18,65+,unknown,0.0768
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,15,0,0.19,2023-07-27,2025-03-18,18-24,female,0.1824
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,1,0,0.01,2023-07-27,2025-03-18,18-24,male,0.0096
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,53,1,0.74,2023-07-27,2025-03-18,25-34,female,0.7103999999999999
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,9,0,0.05,2023-07-27,2025-03-18,25-34,male,0.048
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,2,0,0.03,2023-07-27,2025-03-18,25-34,unknown,0.0288
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,108,3,1.5,2023-07-27,2025-03-18,35-44,female,1.44
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,10,0,0.09,2023-07-27,2025-03-18,35-44,male,0.08639999999999999
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,3,1,0.04,2023-07-27,2025-03-18,35-44,unknown,0.0384
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,292,7,5.81,2023-07-27,2025-03-18,45-54,female,5.5775999999999994
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,21,1,0.17,2023-07-27,2025-03-18,45-54,male,0.1632
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,1,0,0.01,2023-07-27,2025-03-18,45-54,unknown,0.0096
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,469,22,8.6,2023-07-27,2025-03-18,55-64,female,8.256
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,26,3,0.37,2023-07-27,2025-03-18,55-64,male,0.35519999999999996
14 MARCH - Elegant 2 Piece Set - 1.57 - SINGLE PRODUCT - RELAUNCH,120218096423380719,4,0,0.02,2023-07-27,2025-03-18,55-64,unknown,0.0192
